ccs_code,cpt_code,ccs_label
118,54597,"Other OR therapeutic procedures, male genital"
118,54598,"Other OR therapeutic procedures, male genital"
118,54599,"Other OR therapeutic procedures, male genital"
118,54600,"Other OR therapeutic procedures, male genital"
118,54601,"Other OR therapeutic procedures, male genital"
118,54602,"Other OR therapeutic procedures, male genital"
118,54603,"Other OR therapeutic procedures, male genital"
118,54604,"Other OR therapeutic procedures, male genital"
118,54605,"Other OR therapeutic procedures, male genital"
118,54606,"Other OR therapeutic procedures, male genital"
118,54607,"Other OR therapeutic procedures, male genital"
118,54608,"Other OR therapeutic procedures, male genital"
118,54609,"Other OR therapeutic procedures, male genital"
118,54610,"Other OR therapeutic procedures, male genital"
118,54611,"Other OR therapeutic procedures, male genital"
118,54612,"Other OR therapeutic procedures, male genital"
118,54613,"Other OR therapeutic procedures, male genital"
118,54614,"Other OR therapeutic procedures, male genital"
118,54615,"Other OR therapeutic procedures, male genital"
118,54616,"Other OR therapeutic procedures, male genital"
118,54617,"Other OR therapeutic procedures, male genital"
118,54618,"Other OR therapeutic procedures, male genital"
118,54619,"Other OR therapeutic procedures, male genital"
118,54620,"Other OR therapeutic procedures, male genital"
118,54621,"Other OR therapeutic procedures, male genital"
118,54622,"Other OR therapeutic procedures, male genital"
118,54623,"Other OR therapeutic procedures, male genital"
118,54624,"Other OR therapeutic procedures, male genital"
118,54625,"Other OR therapeutic procedures, male genital"
118,54626,"Other OR therapeutic procedures, male genital"
118,54627,"Other OR therapeutic procedures, male genital"
118,54628,"Other OR therapeutic procedures, male genital"
118,54629,"Other OR therapeutic procedures, male genital"
118,54630,"Other OR therapeutic procedures, male genital"
118,54631,"Other OR therapeutic procedures, male genital"
118,54632,"Other OR therapeutic procedures, male genital"
118,54633,"Other OR therapeutic procedures, male genital"
118,54634,"Other OR therapeutic procedures, male genital"
118,54635,"Other OR therapeutic procedures, male genital"
118,54636,"Other OR therapeutic procedures, male genital"
118,54637,"Other OR therapeutic procedures, male genital"
118,54638,"Other OR therapeutic procedures, male genital"
118,54639,"Other OR therapeutic procedures, male genital"
118,54640,"Other OR therapeutic procedures, male genital"
118,54641,"Other OR therapeutic procedures, male genital"
118,54642,"Other OR therapeutic procedures, male genital"
118,54643,"Other OR therapeutic procedures, male genital"
118,54644,"Other OR therapeutic procedures, male genital"
118,54645,"Other OR therapeutic procedures, male genital"
118,54646,"Other OR therapeutic procedures, male genital"
118,54647,"Other OR therapeutic procedures, male genital"
118,54648,"Other OR therapeutic procedures, male genital"
118,54649,"Other OR therapeutic procedures, male genital"
118,54650,"Other OR therapeutic procedures, male genital"
118,54651,"Other OR therapeutic procedures, male genital"
118,54652,"Other OR therapeutic procedures, male genital"
118,54653,"Other OR therapeutic procedures, male genital"
118,54654,"Other OR therapeutic procedures, male genital"
118,54655,"Other OR therapeutic procedures, male genital"
118,54656,"Other OR therapeutic procedures, male genital"
118,54657,"Other OR therapeutic procedures, male genital"
118,54658,"Other OR therapeutic procedures, male genital"
118,54659,"Other OR therapeutic procedures, male genital"
118,54660,"Other OR therapeutic procedures, male genital"
118,54661,"Other OR therapeutic procedures, male genital"
118,54662,"Other OR therapeutic procedures, male genital"
118,54663,"Other OR therapeutic procedures, male genital"
118,54664,"Other OR therapeutic procedures, male genital"
118,54665,"Other OR therapeutic procedures, male genital"
118,54666,"Other OR therapeutic procedures, male genital"
118,54667,"Other OR therapeutic procedures, male genital"
118,54668,"Other OR therapeutic procedures, male genital"
118,54669,"Other OR therapeutic procedures, male genital"
118,54670,"Other OR therapeutic procedures, male genital"
118,54671,"Other OR therapeutic procedures, male genital"
118,54672,"Other OR therapeutic procedures, male genital"
118,54673,"Other OR therapeutic procedures, male genital"
118,54674,"Other OR therapeutic procedures, male genital"
118,54675,"Other OR therapeutic procedures, male genital"
118,54676,"Other OR therapeutic procedures, male genital"
118,54677,"Other OR therapeutic procedures, male genital"
118,54678,"Other OR therapeutic procedures, male genital"
118,54679,"Other OR therapeutic procedures, male genital"
118,54680,"Other OR therapeutic procedures, male genital"
118,54681,"Other OR therapeutic procedures, male genital"
118,54682,"Other OR therapeutic procedures, male genital"
118,54683,"Other OR therapeutic procedures, male genital"
118,54684,"Other OR therapeutic procedures, male genital"
118,54685,"Other OR therapeutic procedures, male genital"
118,54686,"Other OR therapeutic procedures, male genital"
118,54687,"Other OR therapeutic procedures, male genital"
118,54688,"Other OR therapeutic procedures, male genital"
118,54689,"Other OR therapeutic procedures, male genital"
118,54690,"Other OR therapeutic procedures, male genital"
118,54691,"Other OR therapeutic procedures, male genital"
118,54692,"Other OR therapeutic procedures, male genital"
118,54700,"Other OR therapeutic procedures, male genital"
118,54830,"Other OR therapeutic procedures, male genital"
118,54831,"Other OR therapeutic procedures, male genital"
118,54832,"Other OR therapeutic procedures, male genital"
118,54833,"Other OR therapeutic procedures, male genital"
118,54834,"Other OR therapeutic procedures, male genital"
118,54835,"Other OR therapeutic procedures, male genital"
118,54836,"Other OR therapeutic procedures, male genital"
118,54837,"Other OR therapeutic procedures, male genital"
118,54838,"Other OR therapeutic procedures, male genital"
118,54839,"Other OR therapeutic procedures, male genital"
118,54840,"Other OR therapeutic procedures, male genital"
118,54841,"Other OR therapeutic procedures, male genital"
118,54842,"Other OR therapeutic procedures, male genital"
118,54843,"Other OR therapeutic procedures, male genital"
118,54844,"Other OR therapeutic procedures, male genital"
118,54845,"Other OR therapeutic procedures, male genital"
118,54846,"Other OR therapeutic procedures, male genital"
118,54847,"Other OR therapeutic procedures, male genital"
118,54848,"Other OR therapeutic procedures, male genital"
118,54849,"Other OR therapeutic procedures, male genital"
118,54850,"Other OR therapeutic procedures, male genital"
118,54851,"Other OR therapeutic procedures, male genital"
118,54852,"Other OR therapeutic procedures, male genital"
118,54853,"Other OR therapeutic procedures, male genital"
118,54854,"Other OR therapeutic procedures, male genital"
118,54855,"Other OR therapeutic procedures, male genital"
118,54856,"Other OR therapeutic procedures, male genital"
118,54857,"Other OR therapeutic procedures, male genital"
118,54858,"Other OR therapeutic procedures, male genital"
118,54859,"Other OR therapeutic procedures, male genital"
118,54860,"Other OR therapeutic procedures, male genital"
118,54861,"Other OR therapeutic procedures, male genital"
118,54900,"Other OR therapeutic procedures, male genital"
118,54901,"Other OR therapeutic procedures, male genital"
118,55040,"Other OR therapeutic procedures, male genital"
118,55041,"Other OR therapeutic procedures, male genital"
118,55042,"Other OR therapeutic procedures, male genital"
118,55043,"Other OR therapeutic procedures, male genital"
118,55044,"Other OR therapeutic procedures, male genital"
118,55045,"Other OR therapeutic procedures, male genital"
118,55046,"Other OR therapeutic procedures, male genital"
118,55047,"Other OR therapeutic procedures, male genital"
118,55048,"Other OR therapeutic procedures, male genital"
118,55049,"Other OR therapeutic procedures, male genital"
118,55050,"Other OR therapeutic procedures, male genital"
118,55051,"Other OR therapeutic procedures, male genital"
118,55052,"Other OR therapeutic procedures, male genital"
118,55053,"Other OR therapeutic procedures, male genital"
118,55054,"Other OR therapeutic procedures, male genital"
118,55055,"Other OR therapeutic procedures, male genital"
118,55056,"Other OR therapeutic procedures, male genital"
118,55057,"Other OR therapeutic procedures, male genital"
118,55058,"Other OR therapeutic procedures, male genital"
118,55059,"Other OR therapeutic procedures, male genital"
118,55060,"Other OR therapeutic procedures, male genital"
118,55150,"Other OR therapeutic procedures, male genital"
118,55151,"Other OR therapeutic procedures, male genital"
118,55152,"Other OR therapeutic procedures, male genital"
118,55153,"Other OR therapeutic procedures, male genital"
118,55154,"Other OR therapeutic procedures, male genital"
118,55155,"Other OR therapeutic procedures, male genital"
118,55156,"Other OR therapeutic procedures, male genital"
118,55157,"Other OR therapeutic procedures, male genital"
118,55158,"Other OR therapeutic procedures, male genital"
118,55159,"Other OR therapeutic procedures, male genital"
118,55160,"Other OR therapeutic procedures, male genital"
118,55161,"Other OR therapeutic procedures, male genital"
118,55162,"Other OR therapeutic procedures, male genital"
118,55163,"Other OR therapeutic procedures, male genital"
118,55164,"Other OR therapeutic procedures, male genital"
118,55165,"Other OR therapeutic procedures, male genital"
118,55166,"Other OR therapeutic procedures, male genital"
118,55167,"Other OR therapeutic procedures, male genital"
118,55168,"Other OR therapeutic procedures, male genital"
118,55169,"Other OR therapeutic procedures, male genital"
118,55170,"Other OR therapeutic procedures, male genital"
118,55171,"Other OR therapeutic procedures, male genital"
118,55172,"Other OR therapeutic procedures, male genital"
118,55173,"Other OR therapeutic procedures, male genital"
118,55174,"Other OR therapeutic procedures, male genital"
118,55175,"Other OR therapeutic procedures, male genital"
118,55176,"Other OR therapeutic procedures, male genital"
118,55177,"Other OR therapeutic procedures, male genital"
118,55178,"Other OR therapeutic procedures, male genital"
118,55179,"Other OR therapeutic procedures, male genital"
118,55180,"Other OR therapeutic procedures, male genital"
118,55400,"Other OR therapeutic procedures, male genital"
118,55500,"Other OR therapeutic procedures, male genital"
118,55501,"Other OR therapeutic procedures, male genital"
118,55502,"Other OR therapeutic procedures, male genital"
118,55503,"Other OR therapeutic procedures, male genital"
118,55504,"Other OR therapeutic procedures, male genital"
118,55505,"Other OR therapeutic procedures, male genital"
118,55506,"Other OR therapeutic procedures, male genital"
118,55507,"Other OR therapeutic procedures, male genital"
118,55508,"Other OR therapeutic procedures, male genital"
118,55509,"Other OR therapeutic procedures, male genital"
118,55510,"Other OR therapeutic procedures, male genital"
118,55511,"Other OR therapeutic procedures, male genital"
118,55512,"Other OR therapeutic procedures, male genital"
118,55513,"Other OR therapeutic procedures, male genital"
118,55514,"Other OR therapeutic procedures, male genital"
118,55515,"Other OR therapeutic procedures, male genital"
118,55516,"Other OR therapeutic procedures, male genital"
118,55517,"Other OR therapeutic procedures, male genital"
118,55518,"Other OR therapeutic procedures, male genital"
118,55519,"Other OR therapeutic procedures, male genital"
118,55520,"Other OR therapeutic procedures, male genital"
118,55521,"Other OR therapeutic procedures, male genital"
118,55522,"Other OR therapeutic procedures, male genital"
118,55523,"Other OR therapeutic procedures, male genital"
118,55524,"Other OR therapeutic procedures, male genital"
118,55525,"Other OR therapeutic procedures, male genital"
118,55526,"Other OR therapeutic procedures, male genital"
118,55527,"Other OR therapeutic procedures, male genital"
118,55528,"Other OR therapeutic procedures, male genital"
118,55529,"Other OR therapeutic procedures, male genital"
118,55530,"Other OR therapeutic procedures, male genital"
118,55531,"Other OR therapeutic procedures, male genital"
118,55532,"Other OR therapeutic procedures, male genital"
118,55533,"Other OR therapeutic procedures, male genital"
118,55534,"Other OR therapeutic procedures, male genital"
118,55535,"Other OR therapeutic procedures, male genital"
118,55550,"Other OR therapeutic procedures, male genital"
118,55551,"Other OR therapeutic procedures, male genital"
118,55552,"Other OR therapeutic procedures, male genital"
118,55553,"Other OR therapeutic procedures, male genital"
118,55554,"Other OR therapeutic procedures, male genital"
118,55555,"Other OR therapeutic procedures, male genital"
118,55556,"Other OR therapeutic procedures, male genital"
118,55557,"Other OR therapeutic procedures, male genital"
118,55558,"Other OR therapeutic procedures, male genital"
118,55559,"Other OR therapeutic procedures, male genital"
118,55560,"Other OR therapeutic procedures, male genital"
118,55561,"Other OR therapeutic procedures, male genital"
118,55562,"Other OR therapeutic procedures, male genital"
118,55563,"Other OR therapeutic procedures, male genital"
118,55564,"Other OR therapeutic procedures, male genital"
118,55565,"Other OR therapeutic procedures, male genital"
118,55566,"Other OR therapeutic procedures, male genital"
118,55567,"Other OR therapeutic procedures, male genital"
118,55568,"Other OR therapeutic procedures, male genital"
118,55569,"Other OR therapeutic procedures, male genital"
118,55570,"Other OR therapeutic procedures, male genital"
118,55571,"Other OR therapeutic procedures, male genital"
118,55572,"Other OR therapeutic procedures, male genital"
118,55573,"Other OR therapeutic procedures, male genital"
118,55574,"Other OR therapeutic procedures, male genital"
118,55575,"Other OR therapeutic procedures, male genital"
118,55576,"Other OR therapeutic procedures, male genital"
118,55577,"Other OR therapeutic procedures, male genital"
118,55578,"Other OR therapeutic procedures, male genital"
118,55579,"Other OR therapeutic procedures, male genital"
118,55580,"Other OR therapeutic procedures, male genital"
118,55581,"Other OR therapeutic procedures, male genital"
118,55582,"Other OR therapeutic procedures, male genital"
118,55583,"Other OR therapeutic procedures, male genital"
118,55584,"Other OR therapeutic procedures, male genital"
118,55585,"Other OR therapeutic procedures, male genital"
118,55586,"Other OR therapeutic procedures, male genital"
118,55587,"Other OR therapeutic procedures, male genital"
118,55588,"Other OR therapeutic procedures, male genital"
118,55589,"Other OR therapeutic procedures, male genital"
118,55590,"Other OR therapeutic procedures, male genital"
118,55591,"Other OR therapeutic procedures, male genital"
118,55592,"Other OR therapeutic procedures, male genital"
118,55593,"Other OR therapeutic procedures, male genital"
118,55594,"Other OR therapeutic procedures, male genital"
118,55595,"Other OR therapeutic procedures, male genital"
118,55596,"Other OR therapeutic procedures, male genital"
118,55597,"Other OR therapeutic procedures, male genital"
118,55598,"Other OR therapeutic procedures, male genital"
118,55599,"Other OR therapeutic procedures, male genital"
118,55600,"Other OR therapeutic procedures, male genital"
118,55601,"Other OR therapeutic procedures, male genital"
118,55602,"Other OR therapeutic procedures, male genital"
118,55603,"Other OR therapeutic procedures, male genital"
118,55604,"Other OR therapeutic procedures, male genital"
118,55605,"Other OR therapeutic procedures, male genital"
118,55606,"Other OR therapeutic procedures, male genital"
118,55607,"Other OR therapeutic procedures, male genital"
118,55608,"Other OR therapeutic procedures, male genital"
118,55609,"Other OR therapeutic procedures, male genital"
118,55610,"Other OR therapeutic procedures, male genital"
118,55611,"Other OR therapeutic procedures, male genital"
118,55612,"Other OR therapeutic procedures, male genital"
118,55613,"Other OR therapeutic procedures, male genital"
118,55614,"Other OR therapeutic procedures, male genital"
118,55615,"Other OR therapeutic procedures, male genital"
118,55616,"Other OR therapeutic procedures, male genital"
118,55617,"Other OR therapeutic procedures, male genital"
118,55618,"Other OR therapeutic procedures, male genital"
118,55619,"Other OR therapeutic procedures, male genital"
118,55620,"Other OR therapeutic procedures, male genital"
118,55621,"Other OR therapeutic procedures, male genital"
118,55622,"Other OR therapeutic procedures, male genital"
118,55623,"Other OR therapeutic procedures, male genital"
118,55624,"Other OR therapeutic procedures, male genital"
118,55625,"Other OR therapeutic procedures, male genital"
118,55626,"Other OR therapeutic procedures, male genital"
118,55627,"Other OR therapeutic procedures, male genital"
118,55628,"Other OR therapeutic procedures, male genital"
118,55629,"Other OR therapeutic procedures, male genital"
118,55630,"Other OR therapeutic procedures, male genital"
118,55631,"Other OR therapeutic procedures, male genital"
118,55632,"Other OR therapeutic procedures, male genital"
118,55633,"Other OR therapeutic procedures, male genital"
118,55634,"Other OR therapeutic procedures, male genital"
118,55635,"Other OR therapeutic procedures, male genital"
118,55636,"Other OR therapeutic procedures, male genital"
118,55637,"Other OR therapeutic procedures, male genital"
118,55638,"Other OR therapeutic procedures, male genital"
118,55639,"Other OR therapeutic procedures, male genital"
118,55640,"Other OR therapeutic procedures, male genital"
118,55641,"Other OR therapeutic procedures, male genital"
118,55642,"Other OR therapeutic procedures, male genital"
118,55643,"Other OR therapeutic procedures, male genital"
118,55644,"Other OR therapeutic procedures, male genital"
118,55645,"Other OR therapeutic procedures, male genital"
118,55646,"Other OR therapeutic procedures, male genital"
118,55647,"Other OR therapeutic procedures, male genital"
118,55648,"Other OR therapeutic procedures, male genital"
118,55649,"Other OR therapeutic procedures, male genital"
118,55650,"Other OR therapeutic procedures, male genital"
118,55651,"Other OR therapeutic procedures, male genital"
118,55652,"Other OR therapeutic procedures, male genital"
118,55653,"Other OR therapeutic procedures, male genital"
118,55654,"Other OR therapeutic procedures, male genital"
118,55655,"Other OR therapeutic procedures, male genital"
118,55656,"Other OR therapeutic procedures, male genital"
118,55657,"Other OR therapeutic procedures, male genital"
118,55658,"Other OR therapeutic procedures, male genital"
118,55659,"Other OR therapeutic procedures, male genital"
118,55660,"Other OR therapeutic procedures, male genital"
118,55661,"Other OR therapeutic procedures, male genital"
118,55662,"Other OR therapeutic procedures, male genital"
118,55663,"Other OR therapeutic procedures, male genital"
118,55664,"Other OR therapeutic procedures, male genital"
118,55665,"Other OR therapeutic procedures, male genital"
118,55666,"Other OR therapeutic procedures, male genital"
118,55667,"Other OR therapeutic procedures, male genital"
118,55668,"Other OR therapeutic procedures, male genital"
118,55669,"Other OR therapeutic procedures, male genital"
118,55670,"Other OR therapeutic procedures, male genital"
118,55671,"Other OR therapeutic procedures, male genital"
118,55672,"Other OR therapeutic procedures, male genital"
118,55673,"Other OR therapeutic procedures, male genital"
118,55674,"Other OR therapeutic procedures, male genital"
118,55675,"Other OR therapeutic procedures, male genital"
118,55676,"Other OR therapeutic procedures, male genital"
118,55677,"Other OR therapeutic procedures, male genital"
118,55678,"Other OR therapeutic procedures, male genital"
118,55679,"Other OR therapeutic procedures, male genital"
118,55680,"Other OR therapeutic procedures, male genital"
118,55720,"Other OR therapeutic procedures, male genital"
118,55721,"Other OR therapeutic procedures, male genital"
118,55722,"Other OR therapeutic procedures, male genital"
118,55723,"Other OR therapeutic procedures, male genital"
118,55724,"Other OR therapeutic procedures, male genital"
118,55725,"Other OR therapeutic procedures, male genital"
118,55726,"Other OR therapeutic procedures, male genital"
118,55727,"Other OR therapeutic procedures, male genital"
118,55728,"Other OR therapeutic procedures, male genital"
118,55729,"Other OR therapeutic procedures, male genital"
118,55730,"Other OR therapeutic procedures, male genital"
118,55731,"Other OR therapeutic procedures, male genital"
118,55732,"Other OR therapeutic procedures, male genital"
118,55733,"Other OR therapeutic procedures, male genital"
118,55734,"Other OR therapeutic procedures, male genital"
118,55735,"Other OR therapeutic procedures, male genital"
118,55736,"Other OR therapeutic procedures, male genital"
118,55737,"Other OR therapeutic procedures, male genital"
118,55738,"Other OR therapeutic procedures, male genital"
118,55739,"Other OR therapeutic procedures, male genital"
118,55740,"Other OR therapeutic procedures, male genital"
118,55859,"Other OR therapeutic procedures, male genital"
118,55860,"Other OR therapeutic procedures, male genital"
118,55861,"Other OR therapeutic procedures, male genital"
118,55862,"Other OR therapeutic procedures, male genital"
118,55863,"Other OR therapeutic procedures, male genital"
118,55864,"Other OR therapeutic procedures, male genital"
118,55865,"Other OR therapeutic procedures, male genital"
118,55899,"Other OR therapeutic procedures, male genital"
118,55970,"Other OR therapeutic procedures, male genital"
118,56318,"Other OR therapeutic procedures, male genital"
118,56319,"Other OR therapeutic procedures, male genital"
118,56320,"Other OR therapeutic procedures, male genital"
118,C9739,"Other OR therapeutic procedures, male genital"
118,C9740,"Other OR therapeutic procedures, male genital"
118,C9747,"Other OR therapeutic procedures, male genital"
119,56307,"Oophorectomy, unilateral and bilateral"
119,58661,"Oophorectomy, unilateral and bilateral"
119,58720,"Oophorectomy, unilateral and bilateral"
119,58940,"Oophorectomy, unilateral and bilateral"
119,58941,"Oophorectomy, unilateral and bilateral"
119,58942,"Oophorectomy, unilateral and bilateral"
119,58943,"Oophorectomy, unilateral and bilateral"
119,58944,"Oophorectomy, unilateral and bilateral"
119,58945,"Oophorectomy, unilateral and bilateral"
119,58946,"Oophorectomy, unilateral and bilateral"
119,58947,"Oophorectomy, unilateral and bilateral"
119,58948,"Oophorectomy, unilateral and bilateral"
119,58949,"Oophorectomy, unilateral and bilateral"
119,58950,"Oophorectomy, unilateral and bilateral"
119,58952,"Oophorectomy, unilateral and bilateral"
119,58988,"Oophorectomy, unilateral and bilateral"
120,56301,Other operations on ovary
120,56302,Other operations on ovary
120,56303,Other operations on ovary
120,56343,Other operations on ovary
120,58740,Other operations on ovary
120,58800,Other operations on ovary
120,58801,Other operations on ovary
120,58802,Other operations on ovary
120,58803,Other operations on ovary
120,58804,Other operations on ovary
120,58805,Other operations on ovary
120,58806,Other operations on ovary
120,58807,Other operations on ovary
120,58808,Other operations on ovary
120,58809,Other operations on ovary
120,58810,Other operations on ovary
120,58811,Other operations on ovary
120,58812,Other operations on ovary
120,58813,Other operations on ovary
120,58814,Other operations on ovary
120,58815,Other operations on ovary
120,58816,Other operations on ovary
120,58817,Other operations on ovary
120,58818,Other operations on ovary
120,58819,Other operations on ovary
120,58820,Other operations on ovary
120,58821,Other operations on ovary
120,58822,Other operations on ovary
120,58825,Other operations on ovary
120,58920,Other operations on ovary
120,58921,Other operations on ovary
120,58922,Other operations on ovary
120,58923,Other operations on ovary
120,58924,Other operations on ovary
120,58925,Other operations on ovary
120,58970,Other operations on ovary
120,58982,Other operations on ovary
120,58983,Other operations on ovary
120,58984,Other operations on ovary
120,58985,Other operations on ovary
121,58600,Ligation of fallopian tubes
121,58601,Ligation of fallopian tubes
121,58602,Ligation of fallopian tubes
121,58603,Ligation of fallopian tubes
121,58604,Ligation of fallopian tubes
121,58605,Ligation of fallopian tubes
121,58606,Ligation of fallopian tubes
121,58607,Ligation of fallopian tubes
121,58608,Ligation of fallopian tubes
121,58609,Ligation of fallopian tubes
121,58610,Ligation of fallopian tubes
121,58611,Ligation of fallopian tubes
121,58612,Ligation of fallopian tubes
121,58613,Ligation of fallopian tubes
121,58614,Ligation of fallopian tubes
121,58615,Ligation of fallopian tubes
121,58670,Ligation of fallopian tubes
121,58671,Ligation of fallopian tubes
121,S2255,Ligation of fallopian tubes
122,59120,Removal of ectopic pregnancy
122,59121,Removal of ectopic pregnancy
122,59122,Removal of ectopic pregnancy
122,59123,Removal of ectopic pregnancy
122,59124,Removal of ectopic pregnancy
122,59125,Removal of ectopic pregnancy
122,59126,Removal of ectopic pregnancy
122,59127,Removal of ectopic pregnancy
122,59128,Removal of ectopic pregnancy
122,59129,Removal of ectopic pregnancy
122,59130,Removal of ectopic pregnancy
122,59131,Removal of ectopic pregnancy
122,59132,Removal of ectopic pregnancy
122,59133,Removal of ectopic pregnancy
122,59134,Removal of ectopic pregnancy
122,59135,Removal of ectopic pregnancy
122,59136,Removal of ectopic pregnancy
122,59137,Removal of ectopic pregnancy
122,59138,Removal of ectopic pregnancy
122,59139,Removal of ectopic pregnancy
122,59140,Removal of ectopic pregnancy
122,59141,Removal of ectopic pregnancy
122,59142,Removal of ectopic pregnancy
122,59143,Removal of ectopic pregnancy
122,59144,Removal of ectopic pregnancy
122,59145,Removal of ectopic pregnancy
122,59146,Removal of ectopic pregnancy
122,59147,Removal of ectopic pregnancy
122,59148,Removal of ectopic pregnancy
122,59149,Removal of ectopic pregnancy
122,59150,Removal of ectopic pregnancy
122,59151,Removal of ectopic pregnancy
123,56344,Other operations on fallopian tubes
123,58345,Other operations on fallopian tubes
123,58350,Other operations on fallopian tubes
123,58565,Other operations on fallopian tubes
123,58672,Other operations on fallopian tubes
123,58700,Other operations on fallopian tubes
123,58750,Other operations on fallopian tubes
123,58751,Other operations on fallopian tubes
123,58752,Other operations on fallopian tubes
123,58753,Other operations on fallopian tubes
123,58754,Other operations on fallopian tubes
123,58755,Other operations on fallopian tubes
123,58756,Other operations on fallopian tubes
123,58757,Other operations on fallopian tubes
123,58758,Other operations on fallopian tubes
123,58759,Other operations on fallopian tubes
123,58760,Other operations on fallopian tubes
123,58761,Other operations on fallopian tubes
123,58762,Other operations on fallopian tubes
123,58763,Other operations on fallopian tubes
123,58764,Other operations on fallopian tubes
123,58765,Other operations on fallopian tubes
123,58766,Other operations on fallopian tubes
123,58767,Other operations on fallopian tubes
123,58768,Other operations on fallopian tubes
123,58769,Other operations on fallopian tubes
123,58770,Other operations on fallopian tubes
124,51925,"Hysterectomy, abdominal and vaginal"
124,56308,"Hysterectomy, abdominal and vaginal"
124,58150,"Hysterectomy, abdominal and vaginal"
124,58151,"Hysterectomy, abdominal and vaginal"
124,58152,"Hysterectomy, abdominal and vaginal"
124,58153,"Hysterectomy, abdominal and vaginal"
124,58154,"Hysterectomy, abdominal and vaginal"
124,58155,"Hysterectomy, abdominal and vaginal"
124,58156,"Hysterectomy, abdominal and vaginal"
124,58157,"Hysterectomy, abdominal and vaginal"
124,58158,"Hysterectomy, abdominal and vaginal"
124,58159,"Hysterectomy, abdominal and vaginal"
124,58160,"Hysterectomy, abdominal and vaginal"
124,58161,"Hysterectomy, abdominal and vaginal"
124,58162,"Hysterectomy, abdominal and vaginal"
124,58163,"Hysterectomy, abdominal and vaginal"
124,58164,"Hysterectomy, abdominal and vaginal"
124,58165,"Hysterectomy, abdominal and vaginal"
124,58166,"Hysterectomy, abdominal and vaginal"
124,58167,"Hysterectomy, abdominal and vaginal"
124,58168,"Hysterectomy, abdominal and vaginal"
124,58169,"Hysterectomy, abdominal and vaginal"
124,58170,"Hysterectomy, abdominal and vaginal"
124,58171,"Hysterectomy, abdominal and vaginal"
124,58172,"Hysterectomy, abdominal and vaginal"
124,58173,"Hysterectomy, abdominal and vaginal"
124,58174,"Hysterectomy, abdominal and vaginal"
124,58175,"Hysterectomy, abdominal and vaginal"
124,58176,"Hysterectomy, abdominal and vaginal"
124,58177,"Hysterectomy, abdominal and vaginal"
124,58178,"Hysterectomy, abdominal and vaginal"
124,58179,"Hysterectomy, abdominal and vaginal"
124,58180,"Hysterectomy, abdominal and vaginal"
124,58181,"Hysterectomy, abdominal and vaginal"
124,58182,"Hysterectomy, abdominal and vaginal"
124,58183,"Hysterectomy, abdominal and vaginal"
124,58184,"Hysterectomy, abdominal and vaginal"
124,58185,"Hysterectomy, abdominal and vaginal"
124,58186,"Hysterectomy, abdominal and vaginal"
124,58187,"Hysterectomy, abdominal and vaginal"
124,58188,"Hysterectomy, abdominal and vaginal"
124,58189,"Hysterectomy, abdominal and vaginal"
124,58190,"Hysterectomy, abdominal and vaginal"
124,58191,"Hysterectomy, abdominal and vaginal"
124,58192,"Hysterectomy, abdominal and vaginal"
124,58193,"Hysterectomy, abdominal and vaginal"
124,58194,"Hysterectomy, abdominal and vaginal"
124,58195,"Hysterectomy, abdominal and vaginal"
124,58196,"Hysterectomy, abdominal and vaginal"
124,58197,"Hysterectomy, abdominal and vaginal"
124,58198,"Hysterectomy, abdominal and vaginal"
124,58199,"Hysterectomy, abdominal and vaginal"
124,58200,"Hysterectomy, abdominal and vaginal"
124,58201,"Hysterectomy, abdominal and vaginal"
124,58202,"Hysterectomy, abdominal and vaginal"
124,58203,"Hysterectomy, abdominal and vaginal"
124,58204,"Hysterectomy, abdominal and vaginal"
124,58205,"Hysterectomy, abdominal and vaginal"
124,58206,"Hysterectomy, abdominal and vaginal"
124,58207,"Hysterectomy, abdominal and vaginal"
124,58208,"Hysterectomy, abdominal and vaginal"
124,58209,"Hysterectomy, abdominal and vaginal"
124,58210,"Hysterectomy, abdominal and vaginal"
124,58211,"Hysterectomy, abdominal and vaginal"
124,58212,"Hysterectomy, abdominal and vaginal"
124,58213,"Hysterectomy, abdominal and vaginal"
124,58214,"Hysterectomy, abdominal and vaginal"
124,58215,"Hysterectomy, abdominal and vaginal"
124,58216,"Hysterectomy, abdominal and vaginal"
124,58217,"Hysterectomy, abdominal and vaginal"
124,58218,"Hysterectomy, abdominal and vaginal"
124,58219,"Hysterectomy, abdominal and vaginal"
124,58220,"Hysterectomy, abdominal and vaginal"
124,58221,"Hysterectomy, abdominal and vaginal"
124,58222,"Hysterectomy, abdominal and vaginal"
124,58223,"Hysterectomy, abdominal and vaginal"
124,58224,"Hysterectomy, abdominal and vaginal"
124,58225,"Hysterectomy, abdominal and vaginal"
124,58226,"Hysterectomy, abdominal and vaginal"
124,58227,"Hysterectomy, abdominal and vaginal"
124,58228,"Hysterectomy, abdominal and vaginal"
124,58229,"Hysterectomy, abdominal and vaginal"
124,58230,"Hysterectomy, abdominal and vaginal"
124,58231,"Hysterectomy, abdominal and vaginal"
124,58232,"Hysterectomy, abdominal and vaginal"
124,58233,"Hysterectomy, abdominal and vaginal"
124,58234,"Hysterectomy, abdominal and vaginal"
124,58235,"Hysterectomy, abdominal and vaginal"
124,58236,"Hysterectomy, abdominal and vaginal"
124,58237,"Hysterectomy, abdominal and vaginal"
124,58238,"Hysterectomy, abdominal and vaginal"
